"@timestamp","agent.name","event.code","process.name","process.executable","network.protocol","network.transport","source.ip","destination.ip"
"Jun 10, 2025 @ 10:47:10.989","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","40.74.98.192"
"Jun 10, 2025 @ 10:47:10.975","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:47:10.831","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:47:10.679","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","20.189.173.24"
"Jun 10, 2025 @ 10:47:10.215","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:47:09.911","DESKTOP-NIU0UCP",1,"svchost.exe","C:\Windows\System32\svchost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:09.909","DESKTOP-NIU0UCP",4624,"services.exe","C:\Windows\System32\services.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:09.909","DESKTOP-NIU0UCP",4672,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:47:09.885","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:47:09.523","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:47:09.222","DESKTOP-NIU0UCP",5,"wuauclt.exe","C:\Windows\System32\wuauclt.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:09.215","DESKTOP-NIU0UCP",19,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:47:09.190","DESKTOP-NIU0UCP",5,"AM_Delta.exe","C:\Windows\SoftwareDistribution\Download\Install\AM_Delta.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:09.177","DESKTOP-NIU0UCP",5,"MpSigStub.exe","C:\Windows\System32\MpSigStub.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:09.040","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:47:08.709","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:47:08.206","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:47:07.686","DESKTOP-NIU0UCP",5,"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.68\Installer\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.686","DESKTOP-NIU0UCP",5,"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.68\Installer\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.623","DESKTOP-NIU0UCP",5,"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.68\Installer\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.607","DESKTOP-NIU0UCP",5,"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.68\Installer\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.607","DESKTOP-NIU0UCP",5,"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.68\Installer\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.568","DESKTOP-NIU0UCP",5,"setup.exe","C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{3B0CA905-2AB4-40B1-8605-22BBE067D1A4}\EDGEMITMP_C8AB2.tmp\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.543","DESKTOP-NIU0UCP",5,"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.68\Installer\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.512","DESKTOP-NIU0UCP",5,"setup.exe","C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{3B0CA905-2AB4-40B1-8605-22BBE067D1A4}\EDGEMITMP_C8AB2.tmp\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.408","DESKTOP-NIU0UCP",1,"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.68\Installer\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.391","DESKTOP-NIU0UCP",1,"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.68\Installer\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.358","DESKTOP-NIU0UCP",1,"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.68\Installer\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.334","DESKTOP-NIU0UCP",1,"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.68\Installer\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.325","DESKTOP-NIU0UCP",1,"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.68\Installer\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.302","DESKTOP-NIU0UCP",1,"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\137.0.3296.68\Installer\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.167","DESKTOP-NIU0UCP","-","-","-",icmp,icmp,"192.168.4.101","192.168.4.100"
"Jun 10, 2025 @ 10:47:07.141","DESKTOP-NIU0UCP","-","-","-",icmp,icmp,"192.168.4.101","192.168.4.100"
"Jun 10, 2025 @ 10:47:07.128","DESKTOP-NIU0UCP",5,"setup.exe","C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{3B0CA905-2AB4-40B1-8605-22BBE067D1A4}\EDGEMITMP_C8AB2.tmp\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:07.111","DESKTOP-NIU0UCP",5,"setup.exe","C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{3B0CA905-2AB4-40B1-8605-22BBE067D1A4}\EDGEMITMP_C8AB2.tmp\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:06.526","DESKTOP-NIU0UCP",1,"setup.exe","C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{3B0CA905-2AB4-40B1-8605-22BBE067D1A4}\EDGEMITMP_C8AB2.tmp\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:06.468","DESKTOP-NIU0UCP",1,"setup.exe","C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{3B0CA905-2AB4-40B1-8605-22BBE067D1A4}\EDGEMITMP_C8AB2.tmp\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:05.706","DESKTOP-NIU0UCP",4799,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:47:05.163","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:47:04.809","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:47:04.471","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:47:04.130","DESKTOP-NIU0UCP",5,"LocationNotificationWindows.exe","C:\Windows\System32\LocationNotificationWindows.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:03.115","DESKTOP-NIU0UCP",5,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:02.194","DESKTOP-NIU0UCP",5,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:02.194","DESKTOP-NIU0UCP",5,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:47:00.800","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:47:00.443","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:47:00.135","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:46:59.301","DESKTOP-NIU0UCP",5,"svchost.exe","C:\Windows\System32\svchost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:59.259","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:58.613","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:58.314","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:58.030","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:57.741","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:57.452","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:55.665","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:55.368","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:54.669","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:46:54.263","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:53.839","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:53.532","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:46:53.182","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:46:52.858","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:50.905","DESKTOP-NIU0UCP",5,"MpCmdRun.exe","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25040.2-0\MpCmdRun.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:50.905","DESKTOP-NIU0UCP",5,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:50.812","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:46:50.528","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:50.281","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","13.89.179.14"
"Jun 10, 2025 @ 10:46:50.032","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:46:49.709","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:46:49.602","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","13.107.42.254"
"Jun 10, 2025 @ 10:46:49.438","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:46:49.314","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:46:49.262","DESKTOP-NIU0UCP",1,"MpSigStub.exe","C:\Windows\System32\MpSigStub.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:49.210","DESKTOP-NIU0UCP",1,"AM_Delta.exe","C:\Windows\SoftwareDistribution\Download\Install\AM_Delta.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:49.196","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","131.253.33.254"
"Jun 10, 2025 @ 10:46:49.069","DESKTOP-NIU0UCP",1,"wuauclt.exe","C:\Windows\System32\wuauclt.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:49.064","DESKTOP-NIU0UCP",43,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:46:48.991","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:48.981","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:46:48.536","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:46:48.197","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:47.912","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","43.175.18.53"
"Jun 10, 2025 @ 10:46:47.909","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","43.132.85.151"
"Jun 10, 2025 @ 10:46:47.898","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:46:47.425","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","43.132.85.151"
"Jun 10, 2025 @ 10:46:47.423","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:46:47.409","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","43.175.18.53"
"Jun 10, 2025 @ 10:46:47.027","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:46.921","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","43.175.18.53"
"Jun 10, 2025 @ 10:46:46.919","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","43.132.85.151"
"Jun 10, 2025 @ 10:46:46.870","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","204.79.197.222"
"Jun 10, 2025 @ 10:46:46.622","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:46:46.317","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","43.175.18.53"
"Jun 10, 2025 @ 10:46:46.313","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","43.132.85.151"
"Jun 10, 2025 @ 10:46:46.244","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:45.925","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:45.755","DESKTOP-NIU0UCP",5,"BackgroundTransferHost.exe","C:\Windows\System32\BackgroundTransferHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:45.631","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:45.553","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","43.175.18.53"
"Jun 10, 2025 @ 10:46:45.544","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","43.132.85.151"
"Jun 10, 2025 @ 10:46:45.335","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:45.131","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","43.175.18.53"
"Jun 10, 2025 @ 10:46:45.128","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","43.132.85.151"
"Jun 10, 2025 @ 10:46:44.749","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:46:44.435","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:44.014","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:43.720","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:43.417","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:43.112","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:42.828","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:46:42.550","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:42.544","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:46:42.418","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.214.172"
"Jun 10, 2025 @ 10:46:42.314","DESKTOP-NIU0UCP",5,"Microsoft.SharePoint.exe","C:\Users\ADMIN\AppData\Local\Microsoft\OneDrive\25.095.0518.0002\Microsoft.SharePoint.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:42.290","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:46:42.230","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:41.882","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:46:41.525","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:46:41.173","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:46:40.049","DESKTOP-NIU0UCP",1,"setup.exe","C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{3B0CA905-2AB4-40B1-8605-22BBE067D1A4}\EDGEMITMP_C8AB2.tmp\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:39.968","DESKTOP-NIU0UCP",1,"setup.exe","C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{3B0CA905-2AB4-40B1-8605-22BBE067D1A4}\EDGEMITMP_C8AB2.tmp\setup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:39.813","DESKTOP-NIU0UCP",1,"MicrosoftEdge_X64_137.0.3296.68_137.0.3296.62.exe","C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{3B0CA905-2AB4-40B1-8605-22BBE067D1A4}\MicrosoftEdge_X64_137.0.3296.68_137.0.3296.62.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:39.686","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:46:39.392","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:46:39.101","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:39.087","DESKTOP-NIU0UCP",5,"RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:38.577","DESKTOP-NIU0UCP",44,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:46:37.858","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","4.213.25.240"
"Jun 10, 2025 @ 10:46:37.830","DESKTOP-NIU0UCP",5,"taskhostw.exe","C:\Windows\System32\taskhostw.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:37.815","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:46:37.795","DESKTOP-NIU0UCP",1,"taskhostw.exe","C:\Windows\System32\taskhostw.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:37.573","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.214.172"
"Jun 10, 2025 @ 10:46:37.321","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.210.172"
"Jun 10, 2025 @ 10:46:36.955","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:36.937","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.214.172"
"Jun 10, 2025 @ 10:46:36.872","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.210.172"
"Jun 10, 2025 @ 10:46:36.721","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:46:36.296","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:35.945","DESKTOP-NIU0UCP",5,"svchost.exe","C:\Windows\System32\svchost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:35.793","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.210.172"
"Jun 10, 2025 @ 10:46:35.514","DESKTOP-NIU0UCP",5,"FileCoAuth.exe","C:\Users\ADMIN\AppData\Local\Microsoft\OneDrive\25.095.0518.0002\FileCoAuth.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:35.312","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","20.189.173.17"
"Jun 10, 2025 @ 10:46:35.295","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.210.172"
"Jun 10, 2025 @ 10:46:35.238","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:46:35.017","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:46:34.891","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.210.172"
"Jun 10, 2025 @ 10:46:34.889","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.214.172"
"Jun 10, 2025 @ 10:46:34.874","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:46:34.470","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:46:34.289","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.210.172"
"Jun 10, 2025 @ 10:46:34.132","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:46:33.838","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:33.633","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.210.172"
"Jun 10, 2025 @ 10:46:33.611","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","49.44.106.9"
"Jun 10, 2025 @ 10:46:33.517","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:46:33.180","DESKTOP-NIU0UCP",5379,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:46:33.155","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:46:32.839","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:46:32.539","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:32.454","DESKTOP-NIU0UCP",5,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:32.314","DESKTOP-NIU0UCP",1,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:32.252","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","52.175.245.232"
"Jun 10, 2025 @ 10:46:32.193","DESKTOP-NIU0UCP",5379,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:46:32.185","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:46:31.811","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:46:31.768","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.210.172"
"Jun 10, 2025 @ 10:46:31.767","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.214.172"
"Jun 10, 2025 @ 10:46:31.335","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","52.168.117.170"
"Jun 10, 2025 @ 10:46:31.081","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:46:30.464","DESKTOP-NIU0UCP",5,"OneDriveSetup.exe","C:\Users\ADMIN\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:30.420","DESKTOP-NIU0UCP",5,"OneDriveSetup.exe","C:\Users\ADMIN\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:30.418","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","13.71.55.58"
"Jun 10, 2025 @ 10:46:30.363","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:46:30.104","DESKTOP-NIU0UCP",1,"Microsoft.SharePoint.exe","C:\Users\ADMIN\AppData\Local\Microsoft\OneDrive\25.095.0518.0002\Microsoft.SharePoint.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:29.814","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","49.44.198.153"
"Jun 10, 2025 @ 10:46:29.650","DESKTOP-NIU0UCP","-","-","-",icmp,"ipv6-icmp","fe80::cc2e:bad8:e8ee:4393","ff02::2"
"Jun 10, 2025 @ 10:46:29.350","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","52.231.186.36"
"Jun 10, 2025 @ 10:46:29.180","DESKTOP-NIU0UCP",1,"FileCoAuth.exe","C:\Users\ADMIN\AppData\Local\Microsoft\OneDrive\25.095.0518.0002\FileCoAuth.exe","-","-","-","-"
"Jun 10, 2025 @ 10:46:29.121","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.210.172"
"Jun 10, 2025 @ 10:46:29.120","DESKTOP-NIU0UCP","-","-","-",http,tcp,"192.168.4.100","199.232.214.172"
"Jun 10, 2025 @ 10:46:29.074","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","52.123.130.14"
"Jun 10, 2025 @ 10:46:29.074","DESKTOP-NIU0UCP",5379,"-","-","-","-","-","-"
